twelveMnthPctDate,avgVolume,previousClose,month,high,impliedVolatility,exDividendDate,expirationDate,percentChange,close,unitCode,serverTimestamp,settlement,open,dividendYieldAnnual,fiftyTwoWkLowDate,tradeTimestamp,askSize,twelveMnthPct,fiftyTwoWkHigh,low,dividendRateAnnual,openInterest,symbol,lastTradingDay,lastPrice,exchange,fiftyTwoWkHighDate,bid,previousSettlement,previousTimestamp,fiftyTwoWkLow,flag,sharesOutstanding,ask,bidSize,tick,tradeSize,volume,twentyDayAvgVol,name,year,mode,dayCode,previousLastPrice,netChange
2016-10-17,3489029,1006.34,,1011.35,,,,-0.07,0,2,2017-10-17T13:42:29-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:27:28-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005.65,BATS,2017-07-27,1005.37,0,2017-10-16,710.1,,480380,1005.63,30000,.,100,84207,2894919,Amazon.Com Inc,,i,G,1006.34,-0.69
2016-10-17,3489029,1006.34,,1011.35,,,,-0.07,0,2,2017-10-17T13:43:13-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:28:13-05:00,6000,23.65,1083.31,1003.6,0,,AMZN,,1005.63,BATS,2017-07-27,1005.56,0,2017-10-16,710.1,,480380,1006,10000,.,51,85394,2894919,Amazon.Com Inc,,i,G,1006.34,-0.71
2016-10-17,3489029,1006.34,,1011.35,,,,-0.08,0,2,2017-10-17T13:44:06-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:28:26-05:00,3800,23.65,1083.31,1003.6,0,,AMZN,,1005.57,BATS,2017-07-27,1005.29,0,2017-10-16,710.1,,480380,1005.8,10000,-,100,85494,2894919,Amazon.Com Inc,,i,G,1006.34,-0.77
2016-10-17,3489029,1006.34,,1011.35,,,,-0.1,0,2,2017-10-17T13:44:51-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:29:25-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005.36,BATS,2017-07-27,1005.23,0,2017-10-16,710.1,,480380,1005.37,3500,.,43,85794,2894919,Amazon.Com Inc,,i,G,1006.34,-0.98
2016-10-17,3489029,1006.34,,1011.35,,,,-0.11,0,2,2017-10-17T13:45:20-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:29:58-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005.21,BATS,2017-07-27,1005,0,2017-10-16,710.1,,480380,1005.57,40000,.,10,86428,2894919,Amazon.Com Inc,,i,G,1006.34,-1.13
2016-10-17,3489029,1006.34,,1011.35,,,,-0.13,0,2,2017-10-17T13:46:31-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:30:43-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005,BATS,2017-07-27,1004.79,0,2017-10-16,710.1,,480380,1005.26,10000,.,30,87123,2894919,Amazon.Com Inc,,i,G,1006.34,-1.34
2016-10-17,3489029,1006.34,,1011.35,,,,-0.13,0,2,2017-10-17T13:47:12-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:30:43-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005,BATS,2017-07-27,1004.82,0,2017-10-16,710.1,,480380,1005.08,10000,.,30,87123,2894919,Amazon.Com Inc,,i,G,1006.34,-1.34
2016-10-17,3489029,1006.34,,1011.35,,,,-0.11,0,2,2017-10-17T13:48:00-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:32:31-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005.26,BATS,2017-07-27,1004.78,0,2017-10-16,710.1,,480380,1006.02,10000,+,100,87323,2894919,Amazon.Com Inc,,i,G,1006.34,-1.08
2016-10-17,3489029,1006.34,,1011.35,,,,-0.11,0,2,2017-10-17T13:48:25-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:32:31-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005.26,BATS,2017-07-27,1004.97,0,2017-10-16,710.1,,480380,1006.17,10000,+,100,87323,2894919,Amazon.Com Inc,,i,G,1006.34,-1.08
2016-10-17,3489029,1006.34,,1011.35,,,,-0.1,0,2,2017-10-17T13:48:53-05:00,0,1006.89,0,2016-11-14,2017-10-17T14:33:40-05:00,10000,23.65,1083.31,1003.6,0,,AMZN,,1005.35,BATS,2017-07-27,1005.28,0,2017-10-16,710.1,,480380,1006.5,10000,.,20,87356,2894919,Amazon.Com Inc,,i,G,1006.34,-0.99
