Symbol,priceChange,priceChange%,priceAvg,variance,volatility,previousCloseChange,previousCloseChange%,openChange,openChange%,highChange,highChange%,lowChange,lowChange%,yearHighChange,yearHighChange%,yearLowChange,yearLowChange%,matchedYearHigh,matchedYearLow,bidAvg,bidVar,bidVolatility,bidChange,bidChange%,askAvg,askVar,askVolatility,askChange,askChange%,tradeSizeAvg,tradeSizeAvg$,bidSizeAvg,bidSizeAvg$,askSizeAvg,askSizeAvg$,maxTradeSize,maxAskSize,maxBidSize,maxTradeSize$,maxAskSize$,maxBidSize$,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Industrials,Information Technology,Materials,Real_Estate,Telecommunications_Services,Utilities,matchedDayHigh,matchedDayLow,sampleTo20DaysVolume,sampleToYearVolume,sharesOutstanding,maxTradeSizeToSharesOutstanding,dividendYieldAnnual,dividendRateAnnual
APD,-0.05000000000001137,-0.00031075201988819994,160.8861,0.0016717900000000007,0.040887528660949912,-1.3000000000000114,-0.008017267961763868,-0.5900000000000034,-0.0036546085232904077,-0.75,-0.004641089108910891,0.28999999999999204,0.0018061783756850526,-2.710000000000008,-0.01656884323795554,27.22,0.20369677467634514,0,0,160.77250000000004,0.027914749999999374,0.16707707802089242,-0.12999999999999545,-0.0008079050400844911,160.99750000000003,0.024510750000000345,0.15655909427433573,-0.12000000000000455,-0.00074520275725023,85.650000000000006,13779.894465000001,12000.0,1929270.0000000005,12015.0,1934384.9625000004,100.0,20000.0,20000.0,16088.610000000001,3219950.0000000005,3215450.0000000009,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00877972575273463,0.006452541239008455,217960.0,0.0004587997797761057,2.33,3.8
AKAM,0.020000000000003126,0.00037037037037042825,53.969000000000008,0.0018350000000000469,0.042836899981208335,0.2700000000000031,0.005023255813953547,0.45000000000000284,0.008400224005973546,-0.09999999999999432,-0.0018477457501846696,0.6200000000000045,0.011610486891385854,-17.619999999999997,-0.2459519821328866,9.370000000000005,0.20985442329227336,0,0,53.939100000000018,0.0030741900000000209,0.055445378526979332,0.10000000000000142,0.0018545994065282162,53.985099999999996,0.0022309900000000047,0.047233356857204263,0.030000000000001137,0.0005555555555555766,89.170000000000002,4812.4157300000006,12695.0,684756.87450000027,18036.0,973675.26359999995,100.0,110000.0,40000.0,5396.9000000000005,5938360.9999999991,2157564.0000000009,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00360289524572982,0.004105353395560491,169150.0,0.0005911912503694946,0.0,0.0
ALK,0.45000000000000284,0.007046664578766095,64.15740000000001,0.025543240000000082,0.15982252657244561,2.6300000000000026,0.042639429312581106,1.7800000000000011,0.028466336158643867,-0.10999999999999943,-0.0017075442409189604,1.8700000000000045,0.029948750800768812,-37.120000000000005,-0.36596667652568277,3.210000000000001,0.05253682487725042,0,0,64.083900000000014,0.03579178999999999,0.18918718244109453,0.4899999999999949,0.007679047171289686,64.248599999999996,0.040202040000000133,0.20050446379070999,0.5,0.007829627309740057,80.780000000000001,5182.6347720000012,12628.0,809251.48920000019,10978.0,705321.13079999993,200.0,40000.0,40000.0,12831.480000000001,2569944.0,2563356.0000000005,0,0,0,0,0,1,0,0,0,0,0,1,0,0.003369766131222314,0.005548008335061792,123040.0,0.001625487646293888,1.94,1.2
ALB,-0.05000000000001137,-0.00037271710771532885,134.06600000000003,0.012904000000000606,0.11359577456930608,-3.5500000000000114,-0.025790047221213305,-2.0,-0.014695077149155033,-2.0,-0.014695077149155033,2.859999999999985,0.021792136543736552,-10.890000000000015,-0.07510862818125398,54.25999999999999,0.6796092184368736,0,0,133.83240000000001,0.042770240000000924,0.20680967095375624,-0.05000000000001137,-0.0003728838839586201,134.21569999999997,0.042508509999999708,0.20617592002947316,-0.040000000000020464,-0.0002981070204204834,54.18,7263.695880000002,11682.0,1563430.0968000002,10663.0,1431142.0090999997,100.0,20000.0,22500.0,13406.600000000002,2684313.9999999995,3011229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003875913536653065,0.0046067981307521206,110500.0,0.0009049773755656109,0.89,1.28
ALXN,-0.23999999999999488,-0.0021633315305570116,110.69540000000005,0.014320839999999857,0.1196697121246636,0.7199999999999989,0.006546644844517174,0.7000000000000028,0.00636363636363639,-0.46999999999999886,-0.004227759287577574,1.8700000000000045,0.017182762106036982,-38.64,-0.25873844917637606,14.519999999999996,0.15096693699313782,0,0,110.40950000000004,0.045800749999999689,0.21401109784307842,-0.6799999999999926,-0.006132756132756066,110.8126,0.024981239999999728,0.15805454754609158,-0.1600000000000108,-0.0014417012074248584,85.140000000000001,9424.6063560000039,9577.0,1057391.7815000003,9352.0,1036319.4352000001,200.0,20000.0,30000.0,22139.080000000009,2216252.0,3312285.0000000009,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0032804217310793953,0.0037273770018124664,223410.0,0.0008952150754218701,0.0,0.0
ALLE,0.13000000000000966,0.0015786278081361222,82.486199999999968,0.002843560000000047,0.053325041022019355,-0.4200000000000017,-0.005066344993968657,0.15000000000000568,0.0018219361107737846,-0.14999999999999147,-0.0018153213118720982,0.730000000000004,0.00892966360856274,-7.329999999999998,-0.08161674646475892,18.770000000000003,0.29461622979124164,0,0,82.453000000000017,0.0048729999999999806,0.069806876452108785,0.1599999999999966,0.001943162496963767,82.537599999999983,0.0064102400000000705,0.080063974420459982,0.1599999999999966,0.0019424547772246763,75.909999999999997,6261.5274419999969,13540.0,1116413.6200000003,9576.0,790380.05759999983,121.0,20100.0,38000.0,9980.8301999999967,1659005.7599999998,3133214.0000000005,0,0,0,0,0,1,0,0,0,0,0,1,0,0.008409067746666726,0.0109557526721876,95040.0,0.0012731481481481483,0.76,0.64
AGN,0.9900000000000091,0.005728835136855559,173.21100000000001,0.053114999999999496,0.23046691736559391,1.9800000000000182,0.011523687580025714,2.280000000000001,0.0132929104477612,-0.04999999999998295,-0.00028760425654289875,3.170000000000016,0.01857821016233966,-83.0,-0.32320872274143303,4.189999999999998,0.024703732091268187,0,0,173.1635,0.056926749999999193,0.23859327316586107,0.9699999999999989,0.005613101093686701,173.30070000000001,0.068702509999999717,0.26211163652153963,0.6800000000000068,0.003926323690744309,79.379999999999995,13749.48918,13450.0,2329049.0750000002,13451.0,2331067.7157000001,300.0,60000.0,80000.0,51963.300000000003,10398042.0,13853080.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0017017988730138177,0.0027332762437388245,332580.0,0.0009020386072523904,1.61,2.8
ADS,-0.12999999999999545,-0.0005758327427356284,225.47610000000003,0.027559789999998488,0.1660114152701509,-0.539999999999992,-0.002387584560286475,2.9199999999999875,0.013111220870189877,-0.3900000000000148,-0.001725511016724249,6.829999999999984,0.03121572212065806,-40.620000000000005,-0.15256338028169017,16.939999999999998,0.08117303176961042,0,0,224.92170000000002,0.085822110000001631,0.29295410903416536,-1.0,-0.004430660168365087,225.74779999999998,0.13960315999999998,0.37363506259450541,-0.30000000000001137,-0.0013245033112583282,38.299999999999997,8635.7346300000008,11256.0,2531718.6552000004,6967.0,1572784.9225999999,100.0,20000.0,20000.0,22547.610000000004,4514956.0,4498434.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007668235685125825,0.006409323138660602,55250.0,0.0018099547511312218,0.93,2.08
LNT,-0.10000000000000142,-0.0022311468094600943,44.788500000000006,0.0015107500000000594,0.038868367601432134,-0.46000000000000085,-0.010181496237273149,-0.6600000000000037,-0.014543851917144197,-0.8000000000000043,-0.01757469244288234,0.0799999999999983,0.0017921146953404636,-0.8299999999999983,-0.018221734357848483,9.46,0.2682926829268293,0,0,44.781400000000005,0.0017400400000000063,0.041713786689774476,-0.10000000000000142,-0.0022311468094600943,44.794200000000004,0.001694360000000067,0.041162604387964409,-0.10000000000000142,-0.0022306491188936297,88.939999999999998,3983.4891900000002,21764.0,974622.38960000011,23790.0,1065654.0180000002,200.0,70000.0,60000.0,8957.7000000000007,3135594.0000000005,2686884.0000000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0.006909581898045212,0.007347656333904469,231200.0,0.0008650519031141869,2.84,1.26
ALL,-0.21000000000000796,-0.002087060226595189,100.48669999999998,0.0030161099999999859,0.054919122352783331,0.46999999999999886,0.004702821693015798,0.8799999999999955,0.00884155530995675,-0.7000000000000028,-0.006923153001681366,1.0799999999999983,0.010872848082150392,-0.710000000000008,-0.007021360759493749,31.36999999999999,0.4543742757821551,0,0,100.39169999999999,0.0218101099999999,0.14768246341390673,-0.5600000000000023,-0.005566047112613083,100.51259999999998,0.0039232399999999164,0.062635772526567574,-0.29999999999999716,-0.002980922098569129,92.629999999999995,9308.0830209999986,12175.0,1222268.9474999998,11531.0,1159010.7905999997,200.0,20000.0,50000.0,20097.339999999997,2010251.9999999995,5019584.9999999991,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004809596971039092,0.0049814600200592096,358830.0,0.0005573669983000306,1.49,1.48
GOOGL,-0.4600000000000364,-0.00044400258679771473,1035.2782,0.18068875999999315,0.4250750051461426,-6.070000000000164,-0.005827349180139168,-1.4800000000000182,-0.0014271250180801487,-3.8900000000001,-0.0037423277470995516,4.569999999999936,0.004432589718719628,-28.049999999999955,-0.026372200597957876,282.2099999999999,0.37460178400764566,0,0,1034.3794,0.64637363999995545,0.80397365628480355,0.05999999999994543,5.795645538313605e-05,1036.0633,1.0423081100000076,1.0209349195712758,-0.9099999999998545,-0.0008778699594827847,42.369999999999997,43864.737333999998,10678.0,11045103.233200001,10958.0,11353181.6414,127.0,30000.0,30000.0,131480.3314,31081899.0,31031382.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0025720704833513525,0.002595049745088576,694800.0,0.00018278641335636153,0.0,0.0
GOOG,-0.4399999999999409,-0.0004308234602956437,1020.1855000000002,0.21129875000000531,0.45967243772060701,-5.139999999999986,-0.005009746588693944,1.1200000000000045,0.0010983191793986747,-3.199999999999932,-0.003124816905259391,5.019999999999982,0.004941723106000927,-27.530000000000086,-0.02625931189729021,283.84000000000003,0.38511844997422057,0,0,1018.9727,0.98164770999997297,0.99078136336932221,-2.6200000000000045,-0.0025676708677159535,1020.7041999999998,0.57242035999999707,0.75658466809736313,-0.08000000000004093,-7.835378693650496e-05,39.600000000000001,40399.34580000001,5971.0,6084285.9917000001,9603.0,9801822.4325999971,100.0,20100.0,30000.0,102018.55000000002,20516154.419999994,30569181.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0028255460760228867,0.002657243740379234,694800.0,0.00014392630972941855,0.0,0.0
MO,-0.12999999999999545,-0.001988071570576471,65.338600000000028,0.0013540400000000899,0.036797282508360452,-0.46999999999999886,-0.007150464019473586,-0.4299999999999926,-0.006545897396863946,-0.44999999999998863,-0.00684827271343766,0.23000000000000398,0.0035368291557743192,-12.530000000000001,-0.16107468826327292,5.250000000000007,0.08748541909681731,0,0,65.331599999999995,0.0014654400000000025,0.038281065815883475,-0.15000000000000568,-0.002293577981651463,65.344500000000011,0.001588750000000019,0.039859126934743805,-0.1599999999999966,-0.0024457352491592263,99.390000000000001,6494.0034540000024,19653.0,1283961.9347999999,24626.0,1609173.6570000004,900.0,160000.0,70000.0,58804.740000000027,10455120.000000002,4573212.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0015506067398270978,0.0014665476194165063,1908190.0,0.000471651145850256,4.01,2.64
AMZN,1.740000000000009,0.0015463230393246027,1124.8901000000001,0.88091499000000217,0.9385707165685504,-9.849999999999909,-0.008664367896977507,-5.009999999999991,-0.004425795053003526,-5.009999999999991,-0.004425795053003526,5.319999999999936,0.004742927955637519,-12.910000000000082,-0.011325554873234564,391.38,0.5320482320794986,0,0,1124.2882999999999,0.97167211000001641,0.98573429990034156,2.4600000000000364,0.002188028106377334,1125.2638999999999,0.70922778999999325,0.84215663032478305,2.2999999999999545,0.002044081052257336,64.170000000000002,72184.197717000003,7263.0,8165705.9228999997,9809.0,11037713.595099999,193.0,80000.0,40000.0,217103.7893,90021112.0,44971532.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.001569255216361338,0.001811649950946832,481870.0,0.0004005229626247743,0.0,0.0
AEE,-0.01999999999999602,-0.0003122073056508901,64.079799999999992,0.0054139600000001308,0.073579616742683096,-0.5,-0.007747133560582584,-0.6299999999999955,-0.0097417658883562,-0.769999999999996,-0.011880882579848727,0.09000000000000341,0.0014073494917905146,-0.7099999999999937,-0.010965250965250868,15.850000000000009,0.32890641211869703,0,0,64.041899999999984,0.0056553899999999624,0.075202327091652976,-0.03999999999999915,-0.0006247071685147454,64.142099999999985,0.0053645900000002054,0.073243361473926127,-0.010000000000005116,-0.00015605493133591007,71.200000000000003,4562.4817599999997,10072.0,645030.01679999987,9514.0,610247.93939999992,100.0,20000.0,30000.0,6407.9799999999996,1282841.9999999998,1921256.9999999995,0,0,0,0,0,0,0,0,0,0,1,0,1,0.005884623363442439,0.005029971423828077,242630.0,0.0004121501875283353,2.78,1.76
AAL,0.13000000000000256,0.002787307032590106,46.616300000000003,0.0040433099999999935,0.063587026978779201,0.9600000000000009,0.020956123117223332,1.0800000000000054,0.023637557452396703,-0.00999999999999801,-0.0002137665669088929,1.2700000000000031,0.02791208791208798,-7.709999999999994,-0.14151982378854616,7.560000000000002,0.19280795715378735,0,0,46.589500000000001,0.004176750000000006,0.064627780404405089,0.14999999999999858,0.00322026620867322,46.631799999999991,0.0045847599999999759,0.067710855850446727,0.20000000000000284,0.004290004290004351,117.59,5481.6107170000005,12920.0,601936.33999999997,17126.0,798616.20679999981,504.0,71200.0,30000.0,23494.6152,3320184.1599999992,1397685.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.002716204345233984,0.0019199577312137548,478500.0,0.0010532915360501568,0.87,0.4
AEP,-0.09000000000000341,-0.001172485669619638,76.724199999999996,0.0009403600000000334,0.030665289824164933,-0.7199999999999989,-0.009303527587543596,-0.8700000000000045,-0.011220015475883473,-1.2199999999999989,-0.015663114648863767,0.20000000000000284,0.0026154047338826057,-1.1899999999999977,-0.015283842794759797,18.78,0.324408360684056,0,0,76.700700000000012,0.0017125099999999378,0.041382484217358649,-0.07000000000000739,-0.0009122898475173646,76.734300000000005,0.001338510000000005,0.036585652925703059,-0.0799999999999983,-0.0010422094841062832,97.450000000000003,7476.7732900000001,17728.0,1359750.0096000002,13798.0,1058779.8714000001,302.0,40000.0,53700.0,23170.7084,3069372.0,4118827.5900000008,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004611699187545904,0.00420107930447888,491840.0,0.0006140208197787898,3.26,2.48
AXP,-0.20000000000000284,-0.0021385799828913905,93.436800000000005,0.0017897600000000055,0.042305555190778499,-0.44000000000001194,-0.0046928327645052465,0.09999999999999432,0.001072731173567843,-0.46000000000000796,-0.004905097035615354,0.4899999999999949,0.0052784660131422485,-3.5800000000000125,-0.03694530443756463,22.549999999999997,0.31863784089303376,0,0,93.429000000000016,0.0017889999999999764,0.042296571965112925,-0.19000000000001194,-0.00203186824938522,93.4452,0.0019769600000000432,0.044463018341089296,-0.18999999999999773,-0.002031650983746768,82.890000000000001,7744.9763520000006,21267.0,1986954.5430000003,18570.0,1735277.3640000001,200.0,50000.0,60000.0,18687.360000000001,4672260.0,5605740.0000000009,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002579088628674089,0.0022955642078087953,868000.0,0.0002304147465437788,1.49,1.4
AIG,0.00999999999999801,0.0001626809825931025,61.515199999999986,0.00086095999999999536,0.02934211989614921,0.01999999999999602,0.00032541490400253857,0.45999999999999375,0.007538511963290621,-0.1700000000000017,-0.002757502027575048,0.529999999999994,0.008695652173912945,-5.990000000000002,-0.08878019860678824,3.5799999999999983,0.06183074265975817,0,0,61.509599999999985,0.0008378400000000018,0.028945465966192387,-0.01999999999999602,-0.000325361965186205,61.523799999999994,0.00085756000000000243,0.029284125392437493,-0.020000000000003126,-0.0003252561392096784,96.280000000000001,5922.6834559999988,32823.0,2018929.6007999994,37580.0,2312064.4039999996,300.0,90000.0,80000.0,18454.559999999994,5537141.9999999991,4920767.9999999991,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0018956931654827117,0.0016273816598752048,898960.0,0.0003337189641363353,2.06,1.28
