twelveMnthPctDate,avgVolume,previousClose,month,high,impliedVolatility,exDividendDate,expirationDate,percentChange,close,unitCode,serverTimestamp,settlement,open,dividendYieldAnnual,fiftyTwoWkLowDate,tradeTimestamp,askSize,twelveMnthPct,fiftyTwoWkHigh,low,dividendRateAnnual,openInterest,symbol,lastTradingDay,lastPrice,exchange,fiftyTwoWkHighDate,bid,previousSettlement,previousTimestamp,fiftyTwoWkLow,flag,sharesOutstanding,ask,bidSize,tick,tradeSize,volume,twentyDayAvgVol,name,year,mode,dayCode,previousLastPrice,netChange
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.23,0,2,2017-11-15T12:18:12-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:03:12-06:00,10000,9.26,49.91,46.3,1.32,,BBT,,46.95,BATS,2017-11-01,46.95,0,2017-11-14,41.17,,788920,46.96,39500,.,5,154714,5173193,BB&T Corp,,i,E,46.84,0.11
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.23,0,2,2017-11-15T12:18:44-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:03:12-06:00,20000,9.26,49.91,46.3,1.32,,BBT,,46.95,BATS,2017-11-01,46.95,0,2017-11-14,41.17,,788920,46.96,39500,.,5,154714,5173193,BB&T Corp,,i,E,46.84,0.11
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.28,0,2,2017-11-15T12:19:38-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:04:32-06:00,30000,9.26,49.91,46.3,1.32,,BBT,,46.97,BATS,2017-11-01,46.96,0,2017-11-14,41.17,,788920,46.97,180000,.,100,155014,5173193,BB&T Corp,,i,E,46.84,0.13
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.28,0,2,2017-11-15T12:20:04-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:04:32-06:00,30000,9.26,49.91,46.3,1.32,,BBT,,46.97,BATS,2017-11-01,46.96,0,2017-11-14,41.17,,788920,46.97,180000,.,100,155014,5173193,BB&T Corp,,i,E,46.84,0.13
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.28,0,2,2017-11-15T12:20:41-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:05:22-06:00,30000,9.26,49.91,46.3,1.32,,BBT,,46.97,BATS,2017-11-01,46.97,0,2017-11-14,41.17,,788920,46.98,10000,.,100,155814,5173193,BB&T Corp,,i,E,46.84,0.13
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.23,0,2,2017-11-15T12:21:25-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:06:13-06:00,20000,9.26,49.91,46.3,1.32,,BBT,,46.95,BATS,2017-11-01,46.94,0,2017-11-14,41.17,,788920,46.95,30000,-,100,156068,5173193,BB&T Corp,,i,E,46.84,0.11
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.23,0,2,2017-11-15T12:21:31-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:06:13-06:00,20000,9.26,49.91,46.3,1.32,,BBT,,46.95,BATS,2017-11-01,46.94,0,2017-11-14,41.17,,788920,46.95,10000,-,100,156068,5173193,BB&T Corp,,i,E,46.84,0.11
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.19,0,2,2017-11-15T12:22:07-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:07:00-06:00,30000,9.26,49.91,46.3,1.32,,BBT,,46.93,BATS,2017-11-01,46.93,0,2017-11-14,41.17,,788920,46.94,20000,-,10,156078,5173193,BB&T Corp,,i,E,46.84,0.09
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.19,0,2,2017-11-15T12:22:07-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:07:00-06:00,30000,9.26,49.91,46.3,1.32,,BBT,,46.93,BATS,2017-11-01,46.93,0,2017-11-14,41.17,,788920,46.94,20000,-,10,156078,5173193,BB&T Corp,,i,E,46.84,0.09
2016-11-15,4272173,46.84,,47.07,,2017-11-09,,0.19,0,2,2017-11-15T12:22:45-06:00,0,46.5,2.84,2017-05-31,2017-11-15T13:07:45-06:00,20000,9.26,49.91,46.3,1.32,,BBT,,46.93,BATS,2017-11-01,46.92,0,2017-11-14,41.17,,788920,46.93,10000,.,10,156088,5173193,BB&T Corp,,i,E,46.84,0.09
