Symbol,priceChange,priceChange%,priceAvg,variance,volatility,previousCloseChange,previousCloseChange%,openChange,openChange%,highChange,highChange%,lowChange,lowChange%,yearHighChange,yearHighChange%,yearLowChange,yearLowChange%,matchedYearHigh,matchedYearLow,bidAvg,bidVar,bidVolatility,bidChange,bidChange%,askAvg,askVar,askVolatility,askChange,askChange%,tradeSizeAvg,tradeSizeAvg$,bidSizeAvg,bidSizeAvg$,askSizeAvg,askSizeAvg$,maxTradeSize,maxAskSize,maxBidSize,maxTradeSize$,maxAskSize$,maxBidSize$,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Industrials,Information Technology,Materials,Real_Estate,Telecommunications_Services,Utilities,matchedDayHigh,matchedDayLow,sampleTo20DaysVolume,sampleToYearVolume,sharesOutstanding,maxTradeSizeToSharesOutstanding,dividendYieldAnnual,dividendRateAnnual
MMM,0.30000000000001137,0.001379627500574897,217.61280000000002,0.011380160000000049,0.10667783274888953,-0.9699999999999989,-0.004434893928310163,-0.7400000000000091,-0.0033868826948602183,-0.8700000000000045,-0.003979507821791257,1.259999999999991,0.005820130260058159,-2.009999999999991,-0.009146341463414594,53.900000000000006,0.3289594140982606,0,0,217.58840000000004,0.012869439999999994,0.1134435542461536,0.37999999999999545,0.001748332183114771,217.64150000000001,0.011844749999999652,0.10883358856529382,0.3400000000000034,0.001563793579247555,64.640000000000001,14066.491392000002,11688.0,2543173.2192000006,11194.0,2436278.9509999999,100.0,30000.0,30000.0,21761.280000000002,6529245.0,6527652.0000000009,0,0,0,0,0,1,0,0,0,0,0,0,0,0.004004676252530028,0.003577106738230937,596770.0,0.00016756874507766812,2.16,4.7
ABT,0.13000000000000256,0.00236320668969283,55.041900000000005,0.0036513900000000512,0.060426732494815998,0.509999999999998,0.009335529928610616,0.509999999999998,0.009335529928610616,-0.00999999999999801,-0.00018132366273795124,0.730000000000004,0.013416651350854696,-0.28999999999999915,-0.005231823922063849,17.759999999999998,0.4751203852327447,0,0,55.036199999999987,0.0036255600000000606,0.060212623261240335,0.13000000000000256,0.00236363636363641,55.046900000000008,0.0036093900000000053,0.060078199040916706,0.13000000000000256,0.00236320668969283,80.049999999999997,4406.1040950000006,46693.0,2569805.2865999993,38737.0,2132351.7653000001,399.0,120000.0,170000.0,21961.718100000002,6605628.0000000009,9356153.9999999981,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0012565265211858534,0.0011802180417816352,1737440.0,0.00022964821806796207,1.94,1.06
ABBV,-0.01999999999999602,-0.00021734405564003502,91.928600000000017,0.0078680399999998887,0.088701972920560729,0.9599999999999937,0.01054481546572928,0.7900000000000063,0.008661330994408576,-0.769999999999996,-0.008300097014120902,1.019999999999996,0.011211255220927632,-0.7800000000000011,-0.00840698426384998,36.94,0.670904467853251,0,0,91.895600000000002,0.010830639999999954,0.10407036081421046,-0.03999999999999204,-0.00043468811128007003,91.96390000000001,0.011293790000000024,0.10627224473022118,-0.10999999999999943,-0.0011942242970361464,89.019999999999996,8183.4839720000009,14952.0,1374023.0112000001,15160.0,1394172.7240000002,400.0,140000.0,60000.0,36771.44000000001,12874946.000000002,5513736.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001486867644894851,0.0014426078824211375,1594090.0,0.00025092686109316287,2.82,2.56
ACN,0.13999999999998636,0.0010106114199089464,138.55679999999998,0.0027757599999996881,0.052685481871191882,-0.4200000000000159,-0.0030196275792653384,0.009999999999990905,7.211885186781268e-05,-0.5500000000000114,-0.00395058181295799,0.3599999999999852,0.0026028486732700834,-1.3300000000000125,-0.00950000000000009,26.359999999999985,0.23470750601015034,0,0,138.53959999999998,0.0034438399999998474,0.058684239792297282,0.11999999999997613,0.0008663008951774192,138.58149999999998,0.003600749999999946,0.060006249674512624,0.15000000000000568,0.001082719792117841,80.090000000000003,11097.014111999999,13347.0,1849088.0411999996,12617.0,1748482.7854999998,100.0,38200.0,30000.0,13855.679999999998,5293813.2999999989,4156187.9999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0035174740592326995,0.0036579779224201756,617990.0,0.000161814916098966,1.74,2.42
ATVI,-0.10999999999999943,-0.001782531194295891,61.664300000000011,0.0013805099999999934,0.037155214977173709,0.12000000000000455,0.001951854261548545,0.09000000000000341,0.0014631767192327006,-0.259999999999998,-0.004203039120594859,0.6200000000000045,0.010167267956707192,-4.979999999999997,-0.07479723640732948,26.480000000000004,0.753986332574032,0,0,61.657400000000017,0.0013992400000000069,0.037406416561868189,-0.10999999999999943,-0.001782531194295891,61.669499999999992,0.0013407499999999945,0.036616253221759251,-0.10999999999999943,-0.001782242384964346,94.939999999999998,5854.4086420000012,26386.0,1626892.1564000004,21954.0,1353892.2029999997,300.0,45800.0,80000.0,18499.290000000005,2824463.0999999996,4932592.0000000009,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001722772295193966,0.0013891563282260062,754920.0,0.0003973931012557622,0.49,0.3
AYI,-0.4399999999999977,-0.002683581361307622,163.67789999999999,0.016918589999999921,0.13007148034830665,-1.3699999999999761,-0.008308569349263,0.05000000000001137,0.0003058665198508067,-1.6799999999999784,-0.010169491525423598,1.1400000000000148,0.007020569035595608,-97.91,-0.374517079141644,10.240000000000009,0.06680584551148232,0,0,163.53120000000001,0.032034560000000309,0.17898201026918964,-0.47999999999998977,-0.0029279004513845905,163.83009999999999,0.041246989999999178,0.20309354987295677,-0.8299999999999841,-0.005048968915384051,83.579999999999998,13680.198881999999,11508.0,1881917.0496000003,9692.0,1587841.3291999998,170.0,20000.0,50000.0,27825.242999999999,3276601.9999999995,8176560.0000000009,0,0,0,0,0,1,0,0,0,0,0,0,0,0.011715366220834232,0.011251171155647931,42090.0,0.004038964124495129,0.32,0.52
ADBE,0.18000000000000682,0.0011988011988012441,150.2603,0.0067549099999999864,0.082188259502194022,-0.12999999999999545,-0.0008640170144888704,-0.18999999999999773,-0.0012622907254849702,-0.46999999999999886,-0.003116710875331557,2.1500000000000057,0.01450938048319615,-7.559999999999974,-0.04788143644309313,52.33000000000001,0.5339795918367348,0,0,150.2414,0.0064760399999999997,0.080473846683254802,0.17000000000001592,0.0011321257325520506,150.2901,0.0071589899999998409,0.084610814911569313,0.12000000000000455,0.0007988283850353119,99.370000000000005,14931.366011,13150.0,1975674.4099999999,12170.0,1829030.517,900.0,30000.0,70000.0,135234.26999999999,4508703.0,10516898.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0031616642247050157,0.004243935084919275,492940.0,0.0018257800137947823,0.0,0.0
AAP,-0.3200000000000074,-0.00361541068805793,88.273100000000028,0.012769390000000103,0.11300172565054085,2.1799999999999926,0.025345890012789123,1.759999999999991,0.020363299780168816,-0.7400000000000091,-0.008321151467446409,1.759999999999991,0.020363299780168816,-89.64000000000001,-0.5040769274025756,5.980000000000004,0.07274054251307632,0,0,88.174999999999997,0.020178999999999721,0.14205280708243578,-0.23999999999999488,-0.0027143180275955086,88.319700000000012,0.016878910000000205,0.1299188592930226,-0.3299999999999983,-0.0037275499830565716,74.819999999999993,6604.593342000001,11931.0,1052015.925,11178.0,987237.60660000017,100.0,48000.0,34800.0,8827.3100000000031,4239345.6000000006,3068490.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004288165648595084,0.004649992075995861,73860.0,0.0013539128080151638,0.28,0.24
AES,0.010000000000001563,0.0008928571428572825,11.214300000000001,8.8510000000004829e-05,0.0094079753401039926,-0.05999999999999872,-0.005323868677905832,-0.03999999999999915,-0.00355555555555548,-0.03999999999999915,-0.00355555555555548,0.030000000000001137,0.0026833631484795293,-1.2699999999999996,-0.10176282051282047,0.6100000000000012,0.057547169811320874,0,0,11.213800000000001,8.1560000000005379e-05,0.0090310575239008067,0.010000000000001563,0.0008928571428572825,11.223800000000001,8.1559999999996529e-05,0.0090310575239003175,0.009999999999999787,0.0008920606601248694,79.709999999999994,893.89185300000008,232309.0,2605066.6642,239790.0,2691355.0020000003,200.0,510000.0,530100.0,2242.8600000000001,5724138.0,5944435.3800000008,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002298081760507648,0.0015398816004722998,660260.0,0.00030291097446460486,4.27,0.48
AET,0.75,0.004829984544049459,155.69560000000001,0.073308639999999828,0.27075568322751753,4.590000000000003,0.030309033280507155,3.960000000000008,0.026040639179325364,-0.28999999999999204,-0.001855168884339765,4.509999999999991,0.029765047518479346,-8.490000000000009,-0.05160466812545592,51.44,0.49182522229658665,0,0,155.57680000000002,0.12059576000000038,0.34726900235984265,0.9099999999999966,0.005870588994258413,155.81240000000003,0.065094239999999873,0.25513572858382627,0.6299999999999955,0.0040537931922012445,84.219999999999999,13112.683432000002,11665.0,1814803.3720000002,13384.0,2085393.1616000002,200.0,70000.0,30000.0,31139.120000000003,10906868.000000002,4667304.0000000009,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004945079786531322,0.0035528174703112784,331700.0,0.0006029544769369913,1.31,2.0
