Symbol,priceChange,priceChange%,priceAvg,variance,volatility,previousCloseChange,previousCloseChange%,openChange,openChange%,highChange,highChange%,lowChange,lowChange%,yearHighChange,yearHighChange%,yearLowChange,yearLowChange%,matchedYearHigh,matchedYearLow,bidAvg,bidVar,bidVolatility,bidChange,bidChange%,askAvg,askVar,askVolatility,askChange,askChange%,tradeSizeAvg,tradeSizeAvg$,bidSizeAvg,bidSizeAvg$,askSizeAvg,askSizeAvg$,maxTradeSize,maxAskSize,maxBidSize,maxTradeSize$,maxAskSize$,maxBidSize$,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Industrials,Information Technology,Materials,Real_Estate,Telecommunications_Services,Utilities,matchedDayHigh,matchedDayLow,sampleTo20DaysVolume,sampleToYearVolume,sharesOutstanding,maxTradeSizeToSharesOutstanding,dividendYieldAnnual,dividendRateAnnual
AMG,2.4000000000000057,0.01267226358308256,189.7347,0.87084691000000336,0.93319178629047272,2.4000000000000057,0.01267226358308256,2.8700000000000045,0.015191615498623781,0.0,0.0,3.359999999999985,0.017831555484795335,0.37000000000000455,0.0019329223696583667,61.31,0.4698804414469651,0,0,153.39750000000001,5520.4964927500005,74.300043692786616,191.59,0,154.1343,5573.3708745100002,74.655012387046057,192.04,0,41.399999999999999,7855.0165799999995,9832.0,1508204.22,17232.0,2656042.2576000001,471.0,79600.0,50000.0,89365.043699999995,12269090.279999999,7669875.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.015749828806208628,0.009455336098372038,55960.0,0.008416726233023588,0.43,0.8
AFL,-0.5900000000000034,-0.007168894289185947,81.979399999999984,0.051441639999999636,0.22680749546697004,-0.5900000000000034,-0.007168894289185947,-0.3400000000000034,-0.004143814747105465,-0.5300000000000011,-0.006444552529182894,0.06999999999999318,0.0008574228319450413,-2.8000000000000114,-0.033132173707253715,15.209999999999994,0.2287218045112781,0,0,66.267399999999995,1030.0928752400002,32.095059981872602,81.45,0,66.438499999999991,1035.4490227499998,32.178393725448757,81.73,0,61.450000000000003,5037.6341299999995,8402.0,556778.69479999994,11734.0,779589.35899999994,100.0,80000.0,50000.0,8197.9399999999987,5315079.9999999991,3313369.9999999995,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0038798012935617396,0.003335491858848715,395230.0,0.0002530172304733952,2.04,1.72
A,-0.0899999999999963,-0.0014066895904969727,63.921000000000006,0.0075809999999999541,0.087068938204160701,-0.0899999999999963,-0.0014066895904969727,-0.10999999999999943,-0.0017187499999999911,-0.20999999999999375,-0.0032761310452417126,0.1700000000000017,0.00266792215944761,-2.5600000000000023,-0.038525206922498154,20.97,0.48858341099720404,0,0,51.725700000000003,627.60494850999999,25.052044796982141,63.78,0,51.808099999999975,629.60826739000004,25.091996082217136,63.9,0,46.490000000000002,2971.6872900000003,9362.0,484256.00340000005,7518.0,389493.29579999979,100.0,30000.0,62600.0,6392.1000000000004,1554242.9999999993,3238028.8200000003,0,0,0,0,1,0,0,0,0,0,0,1,1,0.003505549384964217,0.0024721504199039747,321830.0,0.0003107230525432682,0.82,0.53
APD,-0.12000000000000455,-0.0007929166116030431,151.00379999999998,0.077239559999999957,0.27792006044904344,-0.12000000000000455,-0.0007929166116030431,-0.30000000000001137,-0.00197993664202753,-0.30000000000001137,-0.00197993664202753,0.6899999999999977,0.004583803892911697,-1.039999999999992,-0.006830421647182399,22.22,0.17224806201550386,0,0,122.13009999999998,3498.8213029899994,59.150835184213584,151.09,0,122.36600000000003,3512.3831740000005,59.265362345977437,151.19,0,60.729999999999997,9170.4607739999992,8636.0,1054715.5436,9140.0,1118425.2400000002,100.0,30000.0,23600.0,15100.379999999999,3670980.0000000009,2882270.3599999994,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0034570009534787742,0.004373104364031235,217960.0,0.0004587997797761057,2.51,3.8
AKAM,0.8299999999999983,0.017407718120805334,48.202500000000008,0.13085275000000016,0.36173574609098302,0.8299999999999983,0.017407718120805334,0.9199999999999946,0.019331792393359835,-0.12000000000000455,-0.002467612584824276,0.9199999999999946,0.019331792393359835,-23.130000000000003,-0.32286432160804024,3.8599999999999994,0.08645016797312428,0,0,39.122499999999995,359.09306674999993,18.949751099948514,48.49,0,39.175200000000011,360.04716496000003,18.974908826131418,48.55,0,73.519999999999996,3543.8478000000005,10331.0,404174.54749999993,10913.0,427518.95760000014,390.0,44000.0,34600.0,18798.975000000002,1723708.8000000005,1353638.4999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0.004775613710532333,0.003376409497116137,171420.0,0.0022751137556877845,0.0,0.0
ALK,0.37999999999999545,0.005008567286147297,76.152200000000008,0.031475159999999745,0.17741240091943897,0.37999999999999545,0.005008567286147297,0.2600000000000051,0.0034215028293197148,-0.3100000000000023,-0.004049111807732527,0.28000000000000114,0.0036856653942345815,-25.180000000000007,-0.24825002464754023,10.959999999999994,0.1678664420278755,0,0,61.559400000000004,888.93095764000009,29.814945206053963,75.95,0,61.790099999999981,895.59994698999992,29.926575931603001,76.19,0,72.989999999999995,5558.3490780000002,8750.0,538644.75,11904.0,735549.35039999976,200.0,40000.0,20000.0,15230.440000000002,2471603.9999999991,1231188.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.004421931909882009,0.005435256113825389,123530.0,0.001619039909333765,1.6,1.2
ALB,1.7800000000000011,0.0134522370012092,133.0558,0.24115636000000223,0.49107673534795176,1.7800000000000011,0.0134522370012092,1.0999999999999943,0.008270676691729281,-0.05000000000001137,-0.00037271710771532885,1.4099999999999966,0.010626271761247997,-2.8499999999999943,-0.02081051478641836,57.78,0.7570754716981133,0,0,107.79709999999999,2725.8592805899993,52.209762311180839,134.13,0,108.1641,2744.4295521899999,52.38730334909404,134.47,0,47.909999999999997,6374.7033780000002,10320.0,1112466.0719999999,9201.0,995217.88410000002,200.0,20000.0,20000.0,26611.16,2163282.0,2155941.9999999995,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0033210454881333795,0.004167652544260105,110470.0,0.001810446275006789,0.99,1.28
ALXN,0.28000000000000114,0.0020239988434292405,138.24080000000004,0.085267359999999515,0.29200575336797652,0.28000000000000114,0.0020239988434292405,0.20000000000001705,0.0014448779078169128,-0.10999999999998522,-0.0007929070857059413,1.0900000000000034,0.007925543517777965,-10.719999999999999,-0.07178250970938796,42.44,0.44125597837388225,0,0,111.78360000000001,2931.1601170400008,54.140189481013095,138.42,0,112.14219999999997,2950.025539159999,54.314137562516805,138.63,0,45.039999999999999,6226.3656320000018,9380.0,1048530.1680000001,8772.0,983711.37839999981,200.0,20000.0,30000.0,27648.160000000007,2242843.9999999995,3353508.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.002767892204610163,0.001940267002106551,223180.0,0.0008961376467425397,0.0,0.0
ALLE,0.45999999999999375,0.005363805970149181,86.001899999999964,0.022371389999999415,0.14957068563057205,0.45999999999999375,0.005363805970149181,0.37000000000000455,0.0043098427489808334,-0.030000000000001137,-0.00034782608695653494,0.37000000000000455,0.0043098427489808334,-0.23999999999999488,-0.00277585010409432,24.75,0.40263543191800877,0,0,69.580499999999986,1135.6825147499999,33.699888942695345,86.13,0,69.832300000000004,1143.91225171,33.821771859410319,86.31,0,91.859999999999999,7900.1345339999962,10400.0,723637.19999999984,11654.0,813825.62420000008,200.0,90000.0,50000.0,17200.379999999994,6284907.0,3479024.9999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01489872081198515,0.013610602816650986,94990.0,0.0021054847878724074,0.76,0.64
AGN,-0.960000000000008,-0.004704037632301097,203.78649999999999,0.26882474999999917,0.51848312412266528,-0.960000000000008,-0.004704037632301097,-1.4799999999999898,-0.007233626588465249,-1.6299999999999955,-0.00796092796092794,0.6599999999999966,0.003259903190753712,-53.68000000000001,-0.2090342679127726,18.620000000000005,0.10092140921409216,0,0,164.9126,6379.5843452400004,79.872300237566719,203.05,0,165.21099999999998,6402.7348990000019,80.017091293048153,203.38,0,63.369999999999997,12913.950504999999,9565.0,1577389.0190000001,9118.0,1506393.8979999998,200.0,22000.0,49100.0,40757.299999999996,3634641.9999999995,8097208.6600000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0022102727281922605,0.0023984727288692545,334310.0,0.000598247135891837,1.32,2.8
ADS,4.549999999999983,0.020624631703005224,223.64759999999998,3.2440742399999838,1.8011313777734215,4.549999999999983,0.020624631703005224,3.799999999999983,0.017166606432959808,-0.6200000000000045,-0.0027460359642129707,3.799999999999983,0.017166606432959808,-41.09,-0.1543286384976526,27.47,0.13895492943497395,0,0,181.1938000000001,7702.8249695599998,87.765739155777638,224.4,0,182.09369999999998,7778.6714433099996,88.19677683061893,225.2,0,51.850000000000001,11596.128059999999,9264.0,1678579.363200001,8661.0,1577113.5356999999,100.0,20000.0,20000.0,22364.759999999998,3641873.9999999995,3623876.0000000019,0,0,0,0,0,0,1,0,0,0,0,1,0,0.008555315020394154,0.008454125972183724,55480.0,0.001802451333813987,0.96,2.08
LNT,-0.19000000000000483,-0.004556354916067261,41.573399999999999,0.0066204400000000989,0.081366086301358373,-0.19000000000000483,-0.004556354916067261,-0.07000000000000028,-0.0016835016835016904,-0.1700000000000017,-0.0040786948176583905,0.07000000000000028,0.0016891891891891962,-2.1799999999999997,-0.049897001602197295,6.6299999999999955,0.19008027522935766,0,0,33.641300000000001,265.47154331000007,16.293297496516782,41.5,0,33.669200000000004,265.91352336,16.306855103299348,41.53,0,78.569999999999993,3266.4220379999997,13893.0,467378.5809,13309.0,448103.38280000002,200.0,40000.0,50000.0,8314.6800000000003,1346768.0000000002,1682065.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0075990134919483535,0.0066781468121347295,231060.0,0.0008655760408551891,2.98,1.26
ALL,0.04999999999999716,0.0005477051155657482,91.264200000000017,0.0060283600000001943,0.077642514127249859,0.04999999999999716,0.0005477051155657482,0.29999999999999716,0.00329525483304039,-0.09999999999999432,-0.0010936132983376456,0.29999999999999716,0.00329525483304039,-3.9099999999999966,-0.041049868766404166,24.790000000000006,0.3725018782870024,0,0,72.955799999999996,1330.6454343600001,36.478013026479388,91.14,0,73.072299999999998,1334.8979517100001,36.536255304970709,91.33,0,53.469999999999999,4879.8967740000007,9772.0,712924.07759999996,9044.0,660865.88119999995,175.0,40000.0,35500.0,15971.235000000002,2922892.0,2589930.8999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0022973265597932193,0.0028680867817513084,361360.0,0.00048428160283373923,1.63,1.48
GOOGL,6.060000000000059,0.006281029425482799,970.75339999999994,10.293808440000156,3.2083965527970753,6.060000000000059,0.006281029425482799,1.9099999999999682,0.00197118560105677,-4.939999999999941,-0.005062460929894079,4.8700000000000045,0.005041407867494829,-37.74000000000001,-0.0374178324624979,227.27999999999997,0.3056523083957557,0,0,786.61259999999993,145143.00252523998,380.97638053459428,970.65,0,787.83080000000007,145592.83592335996,381.56629296016172,971.52,0,33.810000000000002,32821.172454,10888.0,8564637.9887999985,7493.0,5903216.1844000006,200.0,70000.0,100000.0,194150.67999999999,55148156.000000007,78661260.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002422407375696684,0.0020593025536326196,692880.0,0.00028865027133125504,0.0,0.0
GOOG,5.779999999999973,0.006087414428646627,955.01629999999989,8.9358653100000005,2.9892917739825933,5.779999999999973,0.006087414428646627,3.5799999999999272,0.003761689608069693,-4.519999999999982,-0.004709314440508421,3.5799999999999272,0.003761689608069693,-32.97000000000003,-0.03336200354161399,227.74,0.31302746240756524,0,0,774.03449999999998,140538.64997475001,374.88484895331527,955.0,0,775.28710000000001,140993.61948058999,375.49117097555035,955.74,0,40.229999999999997,38420.305748999992,8124.0,6288256.2779999999,11931.0,9249950.3901000004,250.0,100000.0,21700.0,238754.07499999998,77528710.0,16796548.649999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0030157082191729478,0.0026521911397170074,692880.0,0.0003608128391640688,0.0,0.0
MO,-0.30999999999999517,-0.004829412681102901,64.086600000000004,0.014110439999999893,0.11878737306633182,-0.30999999999999517,-0.004829412681102901,-0.4399999999999906,-0.006840796019900353,-0.4399999999999906,-0.006840796019900353,0.030000000000001137,0.00046985121378232005,-13.910000000000004,-0.17881475768093588,3.8700000000000045,0.06448925179136818,0,0,51.881700000000002,631.39996210999993,25.12767323311094,63.87,0,51.900400000000012,631.85691384000006,25.136764187937956,63.88,0,80.640000000000001,5167.9434240000001,20133.0,1044534.2661,24581.0,1275763.7324000003,200.0,140000.0,120000.0,12817.320000000002,7266056.0000000019,6225804.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001020535621742724,0.0011898055618098382,1918570.0,0.00010424430695778627,4.14,2.64
AMZN,5.3700000000000045,0.0056148055207026395,960.46819999999991,4.7061407600000384,2.1693641372531349,5.3700000000000045,0.0056148055207026395,1.7200000000000273,0.0017915733555544267,-1.4700000000000273,-0.0015260994144761714,3.3700000000000045,0.003516277128547584,-121.53999999999996,-0.11219318569938426,251.66999999999996,0.3544148711449091,0,0,778.48710000000005,142158.88750059,377.03963651132227,961.5,0,778.9738000000001,142336.61504156,377.27525103239941,961.95,0,38.280000000000001,36766.722695999997,10544.0,8208367.982400001,10151.0,7907363.043800001,250.0,120000.0,100000.0,240117.04999999999,93476856.000000015,77848710.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0013391353201838267,0.0010863759712252266,480380.0,0.0005204213331112869,0.0,0.0
AEE,-0.3100000000000023,-0.00531185743660045,58.108800000000009,0.020524559999999914,0.14326395220012575,-0.3100000000000023,-0.00531185743660045,-0.13000000000000256,-0.002234444826400869,-0.21000000000000085,-0.0036045314109165957,0.18999999999999773,0.0032837884548910772,-2.8599999999999994,-0.046954523066819895,11.209999999999994,0.23932536293765996,0,0,46.9664,517.42529903999991,22.746984394420284,57.89,0,47.047899999999998,519.22358258999998,22.786478064632981,58.17,0,62.119999999999997,3609.7186560000005,10250.0,481405.59999999998,11601.0,545802.68790000002,200.0,70000.0,40000.0,11621.760000000002,3293353.0,1878656.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.004218924989116505,0.004314302342863413,242630.0,0.0008243003750566706,2.96,1.76
AAL,0.17999999999999972,0.003790271636133917,47.5304,0.011929839999999983,0.10922380692870938,0.17999999999999972,0.003790271636133917,0.05000000000000426,0.0010499790004200812,-0.12999999999999545,-0.002719665271966432,0.44000000000000483,0.009316112640271117,-6.809999999999995,-0.12499999999999992,11.810000000000002,0.32933630786391527,0,0,38.497399999999999,347.65405523999993,18.645483507809605,47.66,0,38.530099999999997,348.24356898999991,18.661285298446082,47.67,0,66.530000000000001,3162.1975120000002,16879.0,649797.61459999997,15710.0,605307.87099999993,200.0,90000.0,110100.0,9506.0799999999999,3467708.9999999995,4238563.7400000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0010492436393251406,0.001044451596191433,487010.0,0.0004106691854376707,0.84,0.4
AEP,-0.29999999999999716,-0.0042553191489361295,70.231700000000004,0.020704109999999908,0.14388922822782776,-0.29999999999999716,-0.0042553191489361295,-0.1799999999999926,-0.0025575447570331433,-0.18999999999999773,-0.0026992470521380553,0.1599999999999966,0.002284408909194697,-4.390000000000001,-0.05885507440675694,12.310000000000002,0.21264467092762138,0,0,56.11910000000001,787.34137219000002,28.059603920761248,70.18,0,56.147199999999984,788.13374415999988,28.073719813377064,70.19,0,66.049999999999997,4638.8037850000001,16908.0,948861.74280000012,15621.0,877075.41119999974,370.0,50000.0,70000.0,25985.729000000003,2807359.9999999991,3928337.0000000009,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0029671471004167034,0.002796689363392204,491840.0,0.0007522771633051399,3.32,2.36
AXP,0.480000000000004,0.005325049922343066,90.366100000000003,0.05125178999999988,0.22638858186754887,0.480000000000004,0.005325049922343066,0.6200000000000045,0.006888888888888939,-0.14999999999999147,-0.0016525283684035636,0.6899999999999977,0.007672634271099718,-0.11999999999999034,-0.0013224597751817317,31.120000000000005,0.5230252100840337,0,0,73.232800000000012,1258.0386961600002,35.468841201257199,90.63,0,73.253100000000003,1258.7326853900001,35.478622935367717,90.64,0,74.659999999999997,6746.7330259999999,15062.0,1103032.4336000001,15487.0,1134470.7597000001,200.0,60000.0,50000.0,18073.220000000001,4395186.0,3661640.0000000005,0,0,0,1,0,0,0,0,0,0,0,0,1,0.002392934145593344,0.0020337511158254767,883980.0,0.00022624946265752618,1.45,1.28
AIG,0.6400000000000006,0.010496965720846328,61.498900000000006,0.077225790000000211,0.2778952860341467,0.6400000000000006,0.010496965720846328,0.36999999999999744,0.006041802743304988,-0.25,-0.0040413837698027805,0.490000000000002,0.008017015706806315,-5.859999999999999,-0.08685341633318511,4.259999999999998,0.07428073234524844,0,0,49.901600000000009,584.12725544000011,24.168724737561146,61.62,0,49.930500000000002,584.80150275000005,24.182669471131597,61.63,0,69.180000000000007,4254.4939020000011,15237.0,760350.67920000013,15628.0,780313.85400000005,300.0,180000.0,90000.0,18449.670000000002,8987490.0,4491144.0000000009,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0011822819716867565,0.0011389034128249942,903410.0,0.0003320751375344528,2.1,1.28
AMT,0.0,0.0,135.91730000000004,0.028283709999998984,0.16817761444377485,0.0,0.0,0.44999999999998863,0.0033173608551418255,-0.1599999999999966,-0.001174225744899432,0.46999999999999886,0.003465310034653092,-12.610000000000014,-0.08479591150561504,36.379999999999995,0.36482150020056153,0,0,109.99700000000001,2838.1366989999997,53.274165399375327,136.09,0,110.19900000000001,2848.5802709999994,53.372092623392604,136.15,0,55.399999999999999,7529.8184200000023,9362.0,1029791.9140000001,8668.0,955204.93200000015,100.0,20000.0,30000.0,13591.730000000003,2203980.0000000005,3299910.0000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002431852171481573,0.002823472330735637,429180.0,0.00023300246982618016,1.86,2.56
AWK,-0.480000000000004,-0.005917889286154654,80.76809999999999,0.051163390000000045,0.22619325807813115,-0.480000000000004,-0.005917889286154654,-0.5300000000000011,-0.006530310497782173,-0.5300000000000011,-0.006530310497782173,0.25,0.0031102264244837028,-2.510000000000005,-0.030190040894876174,11.219999999999999,0.16164817749603802,0,0,64.427800000000005,1037.7556311599999,32.214214737596819,80.59,0,64.598500000000001,1043.27134075,32.299711155829243,80.67,0,47.229999999999997,3814.6773629999993,9746.0,627913.33880000003,8709.0,562588.33649999998,152.0,30000.0,25200.0,12276.751199999999,1937955.0,1623580.5600000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0.005829827783702651,0.005615960123472644,178280.0,0.0008525914292124748,2.01,1.66
AMP,1.1500000000000057,0.007783417935702238,148.31269999999998,0.22812571000000026,0.47762507262496201,1.1500000000000057,0.007783417935702238,0.9399999999999977,0.006353068396864002,-0.25,-0.0016761649346295675,1.0200000000000102,0.006897484446848866,-1.0900000000000034,-0.007267151143409583,62.650000000000006,0.726376811594203,0,0,118.61829999999998,3517.8149441100004,59.311170483392083,148.89,0,119.08160000000002,3545.2307074399996,59.541839973584956,149.02,0,42.32,6276.5934639999987,9744.0,1155816.7151999997,7068.0,841668.74880000018,100.0,30000.0,30000.0,14831.269999999999,3572448.0000000005,3558548.9999999991,0,0,0,1,0,0,0,0,0,0,0,1,1,0.004470406794342273,0.0038972209278553683,149940.0,0.0006669334400426837,2.32,3.32
