twelveMnthPctDate,avgVolume,previousClose,month,high,impliedVolatility,exDividendDate,expirationDate,percentChange,close,unitCode,serverTimestamp,settlement,open,dividendYieldAnnual,fiftyTwoWkLowDate,tradeTimestamp,askSize,twelveMnthPct,fiftyTwoWkHigh,low,dividendRateAnnual,openInterest,symbol,lastTradingDay,lastPrice,exchange,fiftyTwoWkHighDate,bid,previousSettlement,previousTimestamp,fiftyTwoWkLow,flag,sharesOutstanding,ask,bidSize,tick,tradeSize,volume,twentyDayAvgVol,name,year,mode,dayCode,previousLastPrice,netChange
2016-11-14,3296253,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:32:16-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:17:11-06:00,10000,73.75,267.62,260.24,5.68,,BA,,260.64,BATS,2017-11-08,260.62,0,2017-11-13,144.46,,595580,260.72,10000,.,100,104337,3069418,Boeing Company,,i,D,262.42,-1.78
2016-11-14,3296253,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:32:47-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:17:11-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.64,BATS,2017-11-08,260.62,0,2017-11-13,144.46,,595580,260.72,20000,.,100,104337,3069418,Boeing Company,,i,D,262.42,-1.78
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:33:20-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:17:11-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.64,BATS,2017-11-08,260.62,0,2017-11-13,144.46,,595580,260.72,10000,.,100,104337,3070813,Boeing Company,,i,D,262.42,-1.78
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:34:03-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:18:49-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.58,0,2017-11-13,144.46,,595580,260.66,20000,-,100,104537,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:34:30-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:18:49-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.58,0,2017-11-13,144.46,,595580,260.66,20000,-,100,104537,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:34:47-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:18:49-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.58,0,2017-11-13,144.46,,595580,260.66,10000,-,100,104537,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:35:12-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:20:07-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.59,0,2017-11-13,144.46,,595580,260.69,10000,-,100,104637,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:36:01-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:21:01-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.66,10000,+,100,105623,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:36:15-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:21:15-06:00,8000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.62,10000,+,20,105643,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:36:50-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:21:35-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.59,0,2017-11-13,144.46,,595580,260.69,10000,.,11,105723,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:37:10-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:21:35-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.6,0,2017-11-13,144.46,,595580,260.69,10000,.,11,105723,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:37:36-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:21:35-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.6,0,2017-11-13,144.46,,595580,260.68,10000,.,11,105723,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:38:13-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:23:09-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.63,10000,-,100,105823,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:38:34-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:23:09-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.58,0,2017-11-13,144.46,,595580,260.63,20000,-,100,105823,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:39:01-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:23:50-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.63,BATS,2017-11-08,260.62,0,2017-11-13,144.46,,595580,260.69,30000,+,100,105923,3070813,Boeing Company,,i,D,262.42,-1.79
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:39:11-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:23:50-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.63,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.69,20000,+,100,105923,3070813,Boeing Company,,i,D,262.42,-1.79
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:39:50-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:23:50-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.63,BATS,2017-11-08,260.62,0,2017-11-13,144.46,,595580,260.69,10000,+,100,105923,3070813,Boeing Company,,i,D,262.42,-1.79
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:40:16-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:25:09-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.63,BATS,2017-11-08,260.6,0,2017-11-13,144.46,,595580,260.69,20000,-,100,106223,3070813,Boeing Company,,i,D,262.42,-1.79
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:40:43-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:25:09-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.63,BATS,2017-11-08,260.6,0,2017-11-13,144.46,,595580,260.65,10000,-,100,106223,3070813,Boeing Company,,i,D,262.42,-1.79
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:40:47-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:25:47-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.65,10000,.,100,106430,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:40:47-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:25:47-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.65,10000,.,100,106430,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:41:59-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:25:47-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.65,10000,.,100,106430,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:41:59-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:25:47-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.57,0,2017-11-13,144.46,,595580,260.65,10000,.,100,106430,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:42:51-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:25:47-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.6,BATS,2017-11-08,260.58,0,2017-11-13,144.46,,595580,260.65,10000,.,100,106430,3070813,Boeing Company,,i,D,262.42,-1.82
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:43:24-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:28:22-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.59,0,2017-11-13,144.46,,595580,260.65,29500,+,100,106842,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.69,0,2,2017-11-14T12:44:01-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:28:22-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.62,BATS,2017-11-08,260.61,0,2017-11-13,144.46,,595580,260.65,20000,+,100,106842,3070813,Boeing Company,,i,D,262.42,-1.8
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.67,0,2,2017-11-14T12:44:24-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:29:11-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.65,BATS,2017-11-08,260.63,0,2017-11-13,144.46,,595580,260.69,29500,+,100,106942,3070813,Boeing Company,,i,D,262.42,-1.77
2016-11-14,3296380,262.42,,262.29,,2017-11-09,,-0.68,0,2,2017-11-14T12:44:45-06:00,0,262.24,2.18,2016-11-18,2017-11-14T13:29:43-06:00,10000,73.77,267.62,260.24,5.68,,BA,,260.63,BATS,2017-11-08,260.58,0,2017-11-13,144.46,,595580,260.68,10000,.,95,107237,3070813,Boeing Company,,i,D,262.42,-1.79
