twelveMnthPctDate,avgVolume,previousClose,month,high,impliedVolatility,exDividendDate,expirationDate,percentChange,close,unitCode,serverTimestamp,settlement,open,dividendYieldAnnual,fiftyTwoWkLowDate,tradeTimestamp,askSize,twelveMnthPct,fiftyTwoWkHigh,low,dividendRateAnnual,openInterest,symbol,lastTradingDay,lastPrice,exchange,fiftyTwoWkHighDate,bid,previousSettlement,previousTimestamp,fiftyTwoWkLow,flag,sharesOutstanding,ask,bidSize,tick,tradeSize,volume,twentyDayAvgVol,name,year,mode,dayCode,previousLastPrice,netChange
2016-11-14,786618,120.85,,120.97,,,,-0.12,0,2,2017-11-14T12:32:32-06:00,0,120.46,0,2017-10-11,2017-11-14T13:11:55-06:00,20000,-15.03,149.5,119.85,0,,FFIV,,120.71,BATS,2017-03-20,120.66,0,2017-11-13,114.63,,62590,120.78,10000,.,1,11564,862373,F5 Networks Inc,,i,D,120.85,-0.14
2016-11-14,786703,120.85,,120.97,,,,-0.12,0,2,2017-11-14T12:32:55-06:00,0,120.46,0,2017-10-11,2017-11-14T13:11:55-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.71,BATS,2017-03-20,120.63,0,2017-11-13,114.63,,62590,120.75,10000,.,1,11564,863316,F5 Networks Inc,,i,D,120.85,-0.14
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:33:17-06:00,0,120.46,0,2017-10-11,2017-11-14T13:18:13-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.67,0,2017-11-13,114.63,,62590,120.79,10000,+,100,11664,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:33:52-06:00,0,120.46,0,2017-10-11,2017-11-14T13:18:13-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.67,0,2017-11-13,114.63,,62590,120.79,10000,+,100,11664,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:33:52-06:00,0,120.46,0,2017-10-11,2017-11-14T13:18:13-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.67,0,2017-11-13,114.63,,62590,120.79,10000,+,100,11664,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:33:52-06:00,0,120.46,0,2017-10-11,2017-11-14T13:18:13-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.67,0,2017-11-13,114.63,,62590,120.79,10000,+,100,11664,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:35:17-06:00,0,120.46,0,2017-10-11,2017-11-14T13:18:13-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.67,0,2017-11-13,114.63,,62590,120.77,10000,+,100,11664,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:36:10-06:00,0,120.46,0,2017-10-11,2017-11-14T13:18:13-06:00,30000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.67,0,2017-11-13,114.63,,62590,120.75,10000,+,100,11664,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:36:12-06:00,0,120.46,0,2017-10-11,2017-11-14T13:18:13-06:00,20000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.67,0,2017-11-13,114.63,,62590,120.75,10000,+,100,11664,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:36:52-06:00,0,120.46,0,2017-10-11,2017-11-14T13:21:44-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.68,0,2017-11-13,114.63,,62590,121.2,20000,.,100,11964,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:37:11-06:00,0,120.46,0,2017-10-11,2017-11-14T13:21:44-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.68,0,2017-11-13,114.63,,62590,120.81,20000,.,100,11964,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:37:11-06:00,0,120.46,0,2017-10-11,2017-11-14T13:21:44-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.68,0,2017-11-13,114.63,,62590,120.81,20000,.,100,11964,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:37:11-06:00,0,120.46,0,2017-10-11,2017-11-14T13:21:44-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.68,0,2017-11-13,114.63,,62590,120.81,20000,.,100,11964,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.08,0,2,2017-11-14T12:38:31-06:00,0,120.46,0,2017-10-11,2017-11-14T13:21:44-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.75,BATS,2017-03-20,120.73,0,2017-11-13,114.63,,62590,120.81,10000,.,100,11964,863316,F5 Networks Inc,,i,D,120.85,-0.1
2016-11-14,786703,120.85,,120.97,,,,-0.02,0,2,2017-11-14T12:39:01-06:00,0,120.46,0,2017-10-11,2017-11-14T13:23:55-06:00,30000,-14.96,149.5,119.85,0,,FFIV,,120.82,BATS,2017-03-20,120.64,0,2017-11-13,114.63,,62590,120.82,10000,.,200,12464,863316,F5 Networks Inc,,i,D,120.85,-0.03
2016-11-14,786703,120.85,,120.97,,,,-0.02,0,2,2017-11-14T12:39:18-06:00,0,120.46,0,2017-10-11,2017-11-14T13:23:55-06:00,30000,-14.96,149.5,119.85,0,,FFIV,,120.82,BATS,2017-03-20,120.75,0,2017-11-13,114.63,,62590,120.82,10000,.,200,12464,863316,F5 Networks Inc,,i,D,120.85,-0.03
2016-11-14,786703,120.85,,120.97,,,,-0.02,0,2,2017-11-14T12:39:18-06:00,0,120.46,0,2017-10-11,2017-11-14T13:23:55-06:00,30000,-14.96,149.5,119.85,0,,FFIV,,120.82,BATS,2017-03-20,120.75,0,2017-11-13,114.63,,62590,120.82,10000,.,200,12464,863316,F5 Networks Inc,,i,D,120.85,-0.03
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:40:23-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.78,0,2017-11-13,114.63,,62590,121.2,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:40:39-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.78,0,2017-11-13,114.63,,62590,120.85,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:40:39-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.78,0,2017-11-13,114.63,,62590,120.85,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:41:37-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.78,0,2017-11-13,114.63,,62590,120.85,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:41:37-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.78,0,2017-11-13,114.63,,62590,120.85,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:41:37-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.78,0,2017-11-13,114.63,,62590,120.85,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:41:37-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.78,0,2017-11-13,114.63,,62590,120.85,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:43:39-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.81,0,2017-11-13,114.63,,62590,120.87,20000,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:43:56-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.79,0,2017-11-13,114.63,,62590,120.87,10000,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:43:56-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.79,0,2017-11-13,114.63,,62590,120.87,10000,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:45:07-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.82,0,2017-11-13,114.63,,62590,120.87,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
2016-11-14,786703,120.85,,120.97,,,,-0.03,0,2,2017-11-14T12:45:07-06:00,0,120.46,0,2017-10-11,2017-11-14T13:25:07-06:00,10000,-14.96,149.5,119.85,0,,FFIV,,120.81,BATS,2017-03-20,120.82,0,2017-11-13,114.63,,62590,120.87,100,.,100,12565,863316,F5 Networks Inc,,i,D,120.85,-0.04
