twelveMnthPctDate,avgVolume,previousClose,month,high,impliedVolatility,exDividendDate,expirationDate,percentChange,close,unitCode,serverTimestamp,settlement,open,dividendYieldAnnual,fiftyTwoWkLowDate,tradeTimestamp,askSize,twelveMnthPct,fiftyTwoWkHigh,low,dividendRateAnnual,openInterest,symbol,lastTradingDay,lastPrice,exchange,fiftyTwoWkHighDate,bid,previousSettlement,previousTimestamp,fiftyTwoWkLow,flag,sharesOutstanding,ask,bidSize,tick,tradeSize,volume,twentyDayAvgVol,name,year,mode,dayCode,previousLastPrice,netChange
2016-11-11,1870163,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:17:34-06:00,0,37.08,0,2017-04-07,2017-11-13T12:59:14-06:00,20000,15.06,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.09,0,2017-11-10,27.85,,309040,37.12,20500,+,200,30435,1508063,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870163,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:18:00-06:00,0,37.08,0,2017-04-07,2017-11-13T12:59:14-06:00,20000,15.06,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.09,0,2017-11-10,27.85,,309040,37.11,10500,+,200,30435,1508063,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870163,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:18:07-06:00,0,37.08,0,2017-04-07,2017-11-13T12:59:14-06:00,30000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.09,0,2017-11-10,27.85,,309040,37.12,10500,+,200,30435,1508063,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870260,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:18:56-06:00,0,37.08,0,2017-04-07,2017-11-13T12:59:14-06:00,30000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.09,0,2017-11-10,27.85,,309040,37.12,10500,+,200,30435,1509125,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870260,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:19:22-06:00,0,37.08,0,2017-04-07,2017-11-13T12:59:14-06:00,20000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.09,0,2017-11-10,27.85,,309040,37.11,10500,+,200,30435,1509125,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870260,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:19:47-06:00,0,37.08,0,2017-04-07,2017-11-13T12:59:14-06:00,30000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.09,0,2017-11-10,27.85,,309040,37.11,10500,+,200,30435,1509125,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870260,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:20:47-06:00,0,37.08,0,2017-04-07,2017-11-13T13:05:42-06:00,10000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.07,0,2017-11-10,27.85,,309040,37.08,10000,.,5,30440,1509125,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870260,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:21:06-06:00,0,37.08,0,2017-04-07,2017-11-13T13:05:42-06:00,20000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.07,0,2017-11-10,27.85,,309040,37.09,10000,.,5,30440,1509125,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870260,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:21:46-06:00,0,37.08,0,2017-04-07,2017-11-13T13:05:42-06:00,20000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.07,0,2017-11-10,27.85,,309040,37.09,10000,.,5,30440,1509125,LKQ Corp,,i,C,37.16,-0.07
2016-11-11,1870260,37.16,,37.23,,,,-0.19,0,2,2017-11-13T12:21:46-06:00,0,37.08,0,2017-04-07,2017-11-13T13:05:42-06:00,20000,15,38.16,36.85,0,,LKQ,,37.09,BATS,2017-11-01,37.07,0,2017-11-10,27.85,,309040,37.09,10000,.,5,30440,1509125,LKQ Corp,,i,C,37.16,-0.07
